,SV_number,sample,Viral_contig,Genome_len,SV_density,lifestyle
NC151161,6,NC151,SK08_NODE_8,85888.0,69.8584202682563,uncertain virulent
NC326139,7,NC326,SK08_NODE_8,85888.0,81.5014903129657,uncertain virulent
NCF05162,5,NCF051,SK08_NODE_8,85888.0,58.2153502235469,uncertain virulent
S02108,4,S02,SK08_NODE_8,85888.0,46.5722801788376,uncertain virulent
SK54101,9,SK54,SK08_NODE_8,85888.0,104.787630402384,uncertain virulent
H03131,1,H03,SK14_contig_70_pilon,80992.0,12.3468984591071,uncertain virulent
A02164,1,A02,NCF004_contig_673_pilon,80840.0,12.370113805047,uncertain virulent
H03132,2,H03,NCF004_contig_673_pilon,80840.0,24.740227610094,uncertain virulent
H03133,4,H03,NC150_contig_126_pilon,71677.0,55.8059070552618,virulent
H03134,1,H03,A15_contig-120_4,67233.0,14.8736483572055,uncertain temperate
H03135,1,H03,QM08_NODE_16,66279.0,15.0877351800721,uncertain temperate
H03136,1,H03,DC26_contig_298_pilon,64400.0,15.527950310559,temperate
H19123,2,H19,DC26_contig_298_pilon,64400.0,31.055900621118,temperate
H4692,3,H46,DC26_contig_298_pilon,64400.0,46.583850931677,temperate
H6583,4,H65,DC26_contig_298_pilon,64400.0,62.111801242236,temperate
H7329,1,H73,DC26_contig_298_pilon,64400.0,15.527950310559,temperate
NCF004133,2,NCF004,DC26_contig_298_pilon,64400.0,31.055900621118,temperate
NCF026105,7,NCF026,DC26_contig_298_pilon,64400.0,108.695652173913,temperate
NCF041119,3,NCF041,DC26_contig_298_pilon,64400.0,46.583850931677,temperate
NCF10655,2,NCF106,DC26_contig_298_pilon,64400.0,31.055900621118,temperate
QM0194,5,QM01,DC26_contig_298_pilon,64400.0,77.639751552795,temperate
SK20146,4,SK20,DC26_contig_298_pilon,64400.0,62.111801242236,temperate
SK44134,4,SK44,DC26_contig_298_pilon,64400.0,62.111801242236,temperate
SK54102,2,SK54,DC26_contig_298_pilon,64400.0,31.055900621118,temperate
H03137,1,H03,QM08_NODE_20,60941.0,16.4093139265847,uncertain temperate
H6959,1,H69,QM08_NODE_20,60941.0,16.4093139265847,uncertain temperate
H03138,2,H03,SK44_contig_730_pilon,54951.0,36.3960619460974,uncertain temperate
H03139,2,H03,NCF044_NODE_47,54807.0,36.4916890178262,temperate
H03140,2,H03,NCF044_NODE_49,54400.0,36.7647058823529,uncertain temperate
H03141,2,H03,SK44_NODE_63,54219.0,36.8874379829949,temperate
H03142,4,H03,A15_contig-120_6,53905.0,74.2046192375475,uncertain temperate
H4769,1,H47,A15_contig-120_6,53905.0,18.5511548093869,uncertain temperate
NC326140,2,NC326,A15_contig-120_6,53905.0,37.1023096187738,uncertain temperate
H03143,1,H03,H19_contig_894_pilon,53658.0,18.6365500018637,uncertain temperate
H03144,2,H03,H48_contig_403_pilon,53465.0,37.4076498643973,temperate
H03145,1,H03,H01_contig_351_pilon,53367.0,18.7381715292222,temperate
H03146,1,H03,DC05_contig_118_pilon,52830.0,18.9286390308537,temperate
S116,2,S11,DC05_contig_118_pilon,52830.0,37.8572780617074,temperate
A1653,1,A16,NCF168_tig00000002_pilon,52142.0,19.1783974531088,virulent
H03147,4,H03,NCF168_tig00000002_pilon,52142.0,76.7135898124353,virulent
NCF168129,2,NCF168,NCF168_tig00000002_pilon,52142.0,38.3567949062176,virulent
NN089755,2,NN0897,NCF168_tig00000002_pilon,52142.0,38.3567949062176,virulent
H03148,2,H03,SK55_contig-120_15,50889.0,39.3012242331349,temperate
H03149,2,H03,DC05_contig_195_pilon,50228.0,39.8184279684638,uncertain temperate
H03150,1,H03,NCF051_contig-120_24,50014.0,19.9944015675611,temperate
H03151,5,H03,B13_utg00000002_pilon,49682.0,100.64007085061,uncertain temperate
H03152,4,H03,NCF168_contig_223_pilon,48877.0,81.8380833520879,temperate
H4693,1,H46,NCF168_contig_223_pilon,48877.0,20.459520838022,temperate
S117,1,S11,NCF168_contig_223_pilon,48877.0,20.459520838022,temperate
H03153,1,H03,NCF106_NODE_15,48397.0,20.6624377544063,uncertain temperate
H03154,1,H03,NCF041_contig_23_pilon,48341.0,20.6863738855216,uncertain temperate
H03155,2,H03,NCF044_contig_836_pilon,47075.0,42.4853956452469,uncertain virulent
NCF044148,4,NCF044,NCF044_contig_836_pilon,47075.0,84.9707912904939,uncertain virulent
H03156,1,H03,NC185_NODE_90,46512.0,21.499828001376,virulent
H03157,1,H03,NC185_contig_375_pilon,46457.0,21.5252814430549,virulent
H03158,2,H03,S05_contig_35_pilon,46285.0,43.2105433725829,uncertain virulent
H04116,2,H04,S05_contig_35_pilon,46285.0,43.2105433725829,uncertain virulent
H03159,1,H03,NC318_contig_25_pilon,46180.0,21.654395842356,virulent
H03160,3,H03,H31_contig_110_pilon,46159.0,64.9927424770901,virulent
H04117,1,H04,H31_contig_110_pilon,46159.0,21.6642474923634,virulent
H2259,1,H22,H31_contig_110_pilon,46159.0,21.6642474923634,virulent
H3178,1,H31,H31_contig_110_pilon,46159.0,21.6642474923634,virulent
H03161,8,H03,SK54_contig_930_pilon,45602.0,175.430902153414,virulent
H03162,1,H03,S11_contig_38_pilon,45436.0,22.0089796637028,virulent
H3179,1,H31,S11_contig_38_pilon,45436.0,22.0089796637028,virulent
H03163,1,H03,H11_contig_64_pilon,45364.0,22.0439114716515,virulent
H03164,2,H03,S06_contig-120_31,45333.0,44.1179714556725,temperate
H4770,1,H47,S06_contig-120_31,45333.0,22.0589857278362,temperate
NC15272,1,NC152,S06_contig-120_31,45333.0,22.0589857278362,temperate
SK0827,1,SK08,S06_contig-120_31,45333.0,22.0589857278362,temperate
H03165,1,H03,SK14_contig-120_11,45182.0,22.1327077154619,virulent
H04118,2,H04,SK14_contig-120_11,45182.0,44.2654154309238,virulent
H03166,2,H03,A15_contig-120_13,45026.0,44.4187802602941,virulent
H03167,2,H03,A04_contig-120_15,45026.0,44.4187802602941,virulent
H03168,4,H03,SK14_contig_73_pilon,45013.0,88.8632172927821,uncertain temperate
H03169,2,H03,A18_contig-120_51,45006.0,44.4385193085366,virulent
DC27207,1,DC27,H62_contig-120_11,44734.0,22.3543613358966,virulent
H03170,2,H03,H62_contig-120_11,44734.0,44.7087226717933,virulent
H04119,1,H04,H62_contig-120_11,44734.0,22.3543613358966,virulent
H3180,1,H31,H62_contig-120_11,44734.0,22.3543613358966,virulent
NCF05163,1,NCF051,H62_contig-120_11,44734.0,22.3543613358966,virulent
H03171,2,H03,NC323_contig-120_76,44710.0,44.7327219861329,uncertain temperate
H03172,5,H03,SK14_NODE_24,44387.0,112.645594430802,uncertain temperate
A09140,1,A09,DC26_NODE_64,44309.0,22.5687783520278,uncertain temperate
DC13141,1,DC13,DC26_NODE_64,44309.0,22.5687783520278,uncertain temperate
H03173,1,H03,DC26_NODE_64,44309.0,22.5687783520278,uncertain temperate
H03174,1,H03,NC323_contig-120_80,44183.0,22.6331394427721,virulent
H03175,2,H03,H49_NODE_54,44085.0,45.3669048429171,uncertain temperate
H03176,4,H03,H22_contig_184_pilon,43908.0,91.0995718320124,virulent
H03177,2,H03,NC317_NODE_48,43749.0,45.7153306361288,virulent
H03178,3,H03,NC317_contig_262_pilon,43642.0,68.7411209385454,virulent
H03179,2,H03,NCF168_contig_32_pilon,43639.0,45.8305644034006,virulent
H03180,1,H03,H65_NODE_27,43537.0,22.968968922985,virulent
H03181,1,H03,NC183_NODE_46,43258.0,23.1171112857737,temperate
H03182,3,H03,NC152_contig_97_pilon,43089.0,69.6233377428114,uncertain virulent
DC27208,2,DC27,S05_NODE_24,42866.0,46.6570242149956,temperate
H03183,1,H03,S05_NODE_24,42866.0,23.3285121074978,temperate
H03184,2,H03,S05_opera_contig_9,42840.0,46.6853408029879,uncertain temperate
H03185,1,H03,NC151_contig-120_35,42767.0,23.3825145556153,uncertain virulent
H03186,2,H03,NC150_contig-120_34,42766.0,46.7661226207735,uncertain virulent
H04120,1,H04,NC150_contig-120_34,42766.0,23.3830613103868,uncertain virulent
H03187,1,H03,NC151_contig_835_pilon,42659.0,23.4417121826578,uncertain virulent
H03188,1,H03,SK02_contig-120_29,42650.0,23.4466588511137,virulent
DC13142,1,DC13,H48_NODE_78,42495.0,23.5321802565008,temperate
H03189,1,H03,H48_NODE_78,42495.0,23.5321802565008,temperate
H03190,1,H03,NCF058_contig-120_35,42464.0,23.5493594574228,uncertain temperate
H03191,1,H03,NC152_contig-120_27,42427.0,23.5698965281542,uncertain virulent
H03192,1,H03,H65_contig_82_pilon,42400.0,23.5849056603774,temperate
H03193,2,H03,NCF051_contig_99_pilon,42272.0,47.3126419379258,uncertain temperate
H2414,1,H24,NCF051_contig_99_pilon,42272.0,23.6563209689629,uncertain temperate
NC326141,2,NC326,NCF051_contig_99_pilon,42272.0,47.3126419379258,uncertain temperate
QM0416,3,QM04,NCF051_contig_99_pilon,42272.0,70.9689629068887,uncertain temperate
H03194,6,H03,NCF055_NODE_33,42184.0,142.234022378153,virulent
H03195,6,H03,NCF055_contig_134_pilon,42111.0,142.480587020019,virulent
H03196,4,H03,H34_contig_701_pilon,41457.0,96.4855151120438,temperate
H03197,2,H03,H32_contig_270_pilon,40940.0,48.8519785051295,temperate
H04121,2,H04,H32_contig_270_pilon,40940.0,48.8519785051295,temperate
H3247,1,H32,H32_contig_270_pilon,40940.0,24.4259892525647,temperate
SK44135,1,SK44,H32_contig_270_pilon,40940.0,24.4259892525647,temperate
DC16122,1,DC16,H16_contig_287_pilon,40264.0,24.8360818597258,temperate
H03198,7,H03,H16_contig_287_pilon,40264.0,173.852573018081,temperate
NC21041,4,NC210,H16_contig_287_pilon,40264.0,99.3443274389032,temperate
NC326142,4,NC326,H16_contig_287_pilon,40264.0,99.3443274389032,temperate
SK1226,3,SK12,H16_contig_287_pilon,40264.0,74.5082455791774,temperate
H03199,6,H03,NC150_contig_425_pilon,37634.0,159.43030238614,uncertain temperate
H04122,3,H04,NC150_contig_425_pilon,37634.0,79.7151511930701,uncertain temperate
H03200,3,H03,NCF168_contig_147_pilon,37492.0,80.0170703083324,uncertain temperate
NC326143,4,NC326,NCF168_contig_147_pilon,37492.0,106.689427077777,uncertain temperate
H03201,1,H03,f6007_contig-120_43,37139.0,26.9258730714343,temperate
NCF05164,1,NCF051,f6007_contig-120_43,37139.0,26.9258730714343,temperate
A02165,1,A02,SK20_opera_contig_110,36807.0,27.168745075665,temperate
H03202,1,H03,SK20_opera_contig_110,36807.0,27.168745075665,temperate
SK20147,1,SK20,SK20_opera_contig_110,36807.0,27.168745075665,temperate
SK43132,1,SK43,SK20_opera_contig_110,36807.0,27.168745075665,temperate
H03203,2,H03,NCF171_contig-120_39,35215.0,56.7939798381372,temperate
SK1189,3,SK11,NCF171_contig-120_39,35215.0,85.1909697572057,temperate
H03204,1,H03,A01_contig_283_pilon,34684.0,28.8317379771653,temperate
H03205,2,H03,SK51_contig_258_pilon,34684.0,57.6634759543305,temperate
H03206,1,H03,A107_NODE_55,34546.0,28.9469113645574,temperate
H03207,2,H03,SK44_contig_740_pilon,33515.0,59.6747724899299,uncertain temperate
H03208,1,H03,NCF055_contig_145_pilon,32418.0,30.8470602751558,temperate
H2260,3,H22,NCF055_contig_145_pilon,32418.0,92.5411808254673,temperate
SK0828,1,SK08,NCF055_contig_145_pilon,32418.0,30.8470602751558,temperate
H03209,2,H03,NC185_contig-120_143,31791.0,62.9108867289484,uncertain temperate
H03210,4,H03,H09_contig-120_166,31679.0,126.266611951135,temperate
NC150157,1,NC150,H09_contig-120_166,31679.0,31.5666529877837,temperate
H03211,1,H03,NC183_contig_48_pilon,31446.0,31.8005469694079,uncertain temperate
H03212,1,H03,SK12_opera_contig_141,30661.0,32.6147222856397,temperate
H03213,1,H03,H54_NODE_64,30471.0,32.8180893308392,temperate
H6584,1,H65,H54_NODE_64,30471.0,32.8180893308392,temperate
H03214,1,H03,H09_contig-120_437,15729.0,63.5768326021998,uncertain temperate
H2261,1,H22,H09_contig-120_437,15729.0,63.5768326021998,uncertain temperate
NC150158,1,NC150,H09_contig-120_437,15729.0,63.5768326021998,uncertain temperate
NC151162,1,NC151,H09_contig-120_437,15729.0,63.5768326021998,uncertain temperate
NC326144,1,NC326,H09_contig-120_437,15729.0,63.5768326021998,uncertain temperate
SK44136,1,SK44,H09_contig-120_437,15729.0,63.5768326021998,uncertain temperate
H04123,7,H04,H34_contig-120_6,177414.0,39.4557363004047,uncertain virulent
QM0417,3,QM04,H34_contig-120_6,177414.0,16.909601271602,uncertain virulent
H04124,3,H04,A11_NODE_2,176293.0,17.0171249000244,uncertain virulent
QM0418,1,QM04,A11_NODE_2,176293.0,5.6723749666748,uncertain virulent
H04125,2,H04,SK43_NODE_3,174397.0,11.4680871803987,uncertain virulent
B03144,1,B03,SK44_NODE_11,170689.0,5.85860834617345,temperate
H04126,3,H04,SK44_NODE_11,170689.0,17.5758250385203,temperate
H2322,3,H23,SK44_NODE_11,170689.0,17.5758250385203,temperate
H2883,8,H28,SK44_NODE_11,170689.0,46.8688667693876,temperate
H4991,2,H49,SK44_NODE_11,170689.0,11.7172166923469,temperate
NC151163,3,NC151,SK44_NODE_11,170689.0,17.5758250385203,temperate
NC15273,3,NC152,SK44_NODE_11,170689.0,17.5758250385203,temperate
NC31791,1,NC317,SK44_NODE_11,170689.0,5.85860834617345,temperate
NC326145,3,NC326,SK44_NODE_11,170689.0,17.5758250385203,temperate
NCF044149,8,NCF044,SK44_NODE_11,170689.0,46.8688667693876,temperate
NCF05531,1,NCF055,SK44_NODE_11,170689.0,5.85860834617345,temperate
S02109,3,S02,SK44_NODE_11,170689.0,17.5758250385203,temperate
SK43133,2,SK43,SK44_NODE_11,170689.0,11.7172166923469,temperate
SK44137,1,SK44,SK44_NODE_11,170689.0,5.85860834617345,temperate
SK54103,3,SK54,SK44_NODE_11,170689.0,17.5758250385203,temperate
H04127,2,H04,SK43_contig_607_pilon,170552.0,11.7266288287443,virulent
NCF026106,1,NCF026,SK43_contig_607_pilon,170552.0,5.86331441437216,virulent
SK43134,2,SK43,SK43_contig_607_pilon,170552.0,11.7266288287443,virulent
H04128,1,H04,H54_contig_111_pilon,161008.0,6.21087150949021,uncertain virulent
H6339,1,H63,H54_contig_111_pilon,161008.0,6.21087150949021,uncertain virulent
NC30796,1,NC307,H54_contig_111_pilon,161008.0,6.21087150949021,uncertain virulent
H04129,11,H04,B13_NODE_4,156164.0,70.4387694987321,uncertain virulent
H04130,5,H04,B13_contig_88_pilon,156107.0,32.0293132274658,uncertain virulent
DC27209,1,DC27,NCF055_contig_25_pilon,151508.0,6.60031153470444,uncertain virulent
H04131,1,H04,NCF055_contig_25_pilon,151508.0,6.60031153470444,uncertain virulent
H34122,1,H34,NCF055_contig_25_pilon,151508.0,6.60031153470444,uncertain virulent
NC326146,2,NC326,NCF055_contig_25_pilon,151508.0,13.2006230694089,uncertain virulent
NCF026107,1,NCF026,NCF055_contig_25_pilon,151508.0,6.60031153470444,uncertain virulent
NCF05532,2,NCF055,NCF055_contig_25_pilon,151508.0,13.2006230694089,uncertain virulent
H04132,9,H04,H34_NODE_16,150867.0,59.6551929845493,uncertain temperate
NC326147,2,NC326,H34_NODE_16,150867.0,13.2567095521221,uncertain temperate
H04133,6,H04,H34_contig_265_pilon,150083.0,39.9778789070048,uncertain virulent
NC326148,9,NC326,H34_contig_265_pilon,150083.0,59.9668183605072,uncertain virulent
H04134,4,H04,S02_contig_811_pilon,148367.0,26.9601730843112,uncertain virulent
NC30797,4,NC307,S02_contig_811_pilon,148367.0,26.9601730843112,uncertain virulent
S02110,4,S02,S02_contig_811_pilon,148367.0,26.9601730843112,uncertain virulent
H04135,5,H04,DC23_NODE_12,146856.0,34.0469575638721,uncertain virulent
NC30798,1,NC307,DC23_NODE_12,146856.0,6.80939151277442,uncertain virulent
NCF05533,1,NCF055,DC23_NODE_12,146856.0,6.80939151277442,uncertain virulent
H04136,7,H04,DC28_NODE_2,136036.0,51.4569672733688,temperate
H04137,1,H04,H19_contig_329_pilon,131981.0,7.57684818269296,uncertain virulent
H19124,1,H19,H19_contig_329_pilon,131981.0,7.57684818269296,uncertain virulent
H4771,2,H47,H19_contig_329_pilon,131981.0,15.1536963653859,uncertain virulent
NC150159,1,NC150,H19_contig_329_pilon,131981.0,7.57684818269296,uncertain virulent
NC151164,1,NC151,H19_contig_329_pilon,131981.0,7.57684818269296,uncertain virulent
NC15274,1,NC152,H19_contig_329_pilon,131981.0,7.57684818269296,uncertain virulent
NCF041120,1,NCF041,H19_contig_329_pilon,131981.0,7.57684818269296,uncertain virulent
SK43135,1,SK43,H19_contig_329_pilon,131981.0,7.57684818269296,uncertain virulent
SK51103,1,SK51,H19_contig_329_pilon,131981.0,7.57684818269296,uncertain virulent
H04138,1,H04,S02_contig_838_pilon,122585.0,8.15760492719338,uncertain temperate
H4772,1,H47,S02_contig_838_pilon,122585.0,8.15760492719338,uncertain temperate
H04139,1,H04,SK44_opera_contig_6,119343.0,8.37920950537526,temperate
NC15275,1,NC152,SK44_opera_contig_6,119343.0,8.37920950537526,temperate
NC326149,1,NC326,SK44_opera_contig_6,119343.0,8.37920950537526,temperate
H04140,1,H04,H47_NODE_12,118088.0,8.46826095792968,uncertain temperate
QM0419,1,QM04,H47_NODE_12,118088.0,8.46826095792968,uncertain temperate
H04141,3,H04,NCF044_contig_180_pilon,107645.0,27.8693854800502,uncertain temperate
NC150160,5,NC150,NCF044_contig_180_pilon,107645.0,46.4489758000836,uncertain temperate
NC151165,2,NC151,NCF044_contig_180_pilon,107645.0,18.5795903200334,uncertain temperate
NC326150,2,NC326,NCF044_contig_180_pilon,107645.0,18.5795903200334,uncertain temperate
NCF044150,1,NCF044,NCF044_contig_180_pilon,107645.0,9.28979516001672,uncertain temperate
SK44138,4,SK44,NCF044_contig_180_pilon,107645.0,37.1591806400669,uncertain temperate
H04142,2,H04,DC23_NODE_18,107287.0,18.641587517593,uncertain temperate
NCF044151,2,NCF044,DC23_NODE_18,107287.0,18.641587517593,uncertain temperate
QM0420,3,QM04,DC23_NODE_18,107287.0,27.9623812763895,uncertain temperate
SK43136,1,SK43,DC23_NODE_18,107287.0,9.3207937587965,uncertain temperate
H04143,3,H04,NCF044_contig_1138_pilon,105642.0,28.3977963310047,temperate
H4992,1,H49,NCF044_contig_1138_pilon,105642.0,9.4659321103349,temperate
NCF044152,1,NCF044,NCF044_contig_1138_pilon,105642.0,9.4659321103349,temperate
SK44139,7,SK44,NCF044_contig_1138_pilon,105642.0,66.2615247723443,temperate
SK54104,5,SK54,NCF044_contig_1138_pilon,105642.0,47.3296605516745,temperate
H04144,7,H04,NC308_contig_66_pilon,102962.0,67.9862473533925,virulent
H04145,5,H04,H28_NODE_12,102311.0,48.8706004241968,virulent
QM0737,5,QM07,H28_NODE_12,102311.0,48.8706004241968,virulent
H04146,3,H04,H28_contig_15_pilon,102247.0,29.3407141529825,virulent
QM0738,2,QM07,H28_contig_15_pilon,102247.0,19.5604761019883,virulent
DC26118,1,DC26,DC26_contig_42_pilon,101815.0,9.82173550066297,uncertain temperate
H04147,19,H04,DC26_contig_42_pilon,101815.0,186.612974512596,uncertain temperate
NC20165,10,NC201,DC26_contig_42_pilon,101815.0,98.2173550066297,uncertain temperate
H04148,8,H04,NC183_contig_160_pilon,101727.0,78.6418551613633,virulent
H04149,11,H04,H69_contig_53_pilon,101188.0,108.708542514923,virulent
QM0421,3,QM04,H69_contig_53_pilon,101188.0,29.6477843222516,virulent
QM0739,10,QM07,H69_contig_53_pilon,101188.0,98.8259477408388,virulent
SK54105,2,SK54,H69_contig_53_pilon,101188.0,19.7651895481678,virulent
H04150,6,H04,NC183_contig-120_4,100774.0,59.5391668485919,virulent
H04151,5,H04,H60_contig-120_2,100248.0,49.8763067592371,virulent
H04152,3,H04,A11_NODE_8,99937.0,30.0189119145061,virulent
SK54106,1,SK54,A11_NODE_8,99937.0,10.006303971502,virulent
A09141,1,A09,H31_contig_89_pilon,99352.0,10.0652226427249,virulent
H04153,3,H04,H31_contig_89_pilon,99352.0,30.1956679281746,virulent
H3181,1,H31,H31_contig_89_pilon,99352.0,10.0652226427249,virulent
H04154,2,H04,SK19_contig-120_1,98878.0,20.2269463379114,virulent
A09142,1,A09,f6007_contig-120_3,97474.0,10.2591460286846,virulent
H04155,3,H04,f6007_contig-120_3,97474.0,30.7774380860537,virulent
H04156,1,H04,A09_contig_257_pilon,96794.0,10.3312188772031,virulent
H04157,9,H04,SK02_contig_17_pilon,96462.0,93.3009889904833,uncertain temperate
NC20166,4,NC201,SK02_contig_17_pilon,96462.0,41.4671062179926,uncertain temperate
SK0244,4,SK02,SK02_contig_17_pilon,96462.0,41.4671062179926,uncertain temperate
SK1464,1,SK14,SK02_contig_17_pilon,96462.0,10.3667765544981,uncertain temperate
H04158,9,H04,SK14_contig_33_pilon,95610.0,94.132412927518,uncertain temperate
NC20167,6,NC201,SK14_contig_33_pilon,95610.0,62.7549419516787,uncertain temperate
SK1465,3,SK14,SK14_contig_33_pilon,95610.0,31.3774709758393,uncertain temperate
H04159,8,H04,H31_NODE_11,95309.0,83.9375085249032,uncertain temperate
H3182,1,H31,H31_NODE_11,95309.0,10.4921885656129,uncertain temperate
NC20168,5,NC201,H31_NODE_11,95309.0,52.4609428280645,uncertain temperate
H04160,1,H04,H32_contig-120_1,91649.0,10.911193793713,uncertain temperate
H11136,3,H11,H32_contig-120_1,91649.0,32.7335813811389,uncertain temperate
NC18346,1,NC183,H32_contig-120_1,91649.0,10.911193793713,uncertain temperate
NC326151,3,NC326,H32_contig-120_1,91649.0,32.7335813811389,uncertain temperate
H04161,5,H04,NC317_NODE_20,87558.0,57.1050046826104,uncertain temperate
NC20169,1,NC201,NC317_NODE_20,87558.0,11.4210009365221,uncertain temperate
NCF05165,2,NCF051,NC317_NODE_20,87558.0,22.8420018730442,uncertain temperate
H04162,4,H04,NCF044_contig_638_pilon,86880.0,46.0405156537753,temperate
H19125,2,H19,NCF044_contig_638_pilon,86880.0,23.0202578268877,temperate
NC150161,6,NC150,NCF044_contig_638_pilon,86880.0,69.060773480663,temperate
NC151166,5,NC151,NCF044_contig_638_pilon,86880.0,57.5506445672192,temperate
